src_ip,dst_ip,protocol,packet_size,timestamp
23.48.32.202,192.168.137.114,6.0,86.0,1762231030.58656
192.168.137.114,23.48.32.202,6.0,90.0,1762231030.59127
23.48.32.197,192.168.137.114,17.0,345.0,1762231030.801717
23.48.32.197,192.168.137.114,17.0,106.0,1762231030.801717
23.48.32.197,192.168.137.114,17.0,63.0,1762231030.801717
23.48.32.197,192.168.137.114,17.0,112.0,1762231030.801717
95.101.22.211,192.168.137.114,6.0,54.0,1762231030.801717
95.101.22.211,192.168.137.114,6.0,241.0,1762231030.801717
95.101.22.211,192.168.137.114,6.0,54.0,1762231030.801717
192.168.137.114,95.101.22.211,6.0,54.0,1762231030.801931
23.48.32.202,192.168.137.114,6.0,54.0,1762231030.80557
192.168.137.114,95.101.22.211,6.0,54.0,1762231030.814754
192.168.137.114,23.48.32.197,17.0,73.0,1762231030.816838
192.168.137.114,23.48.32.197,17.0,73.0,1762231030.817176
23.48.32.209,192.168.137.114,6.0,86.0,1762231030.845678
192.168.137.114,23.48.32.209,6.0,90.0,1762231030.84638
95.101.22.211,192.168.137.114,6.0,54.0,1762231030.996202
23.48.32.209,192.168.137.114,6.0,54.0,1762231030.996202
192.168.137.114,95.101.22.211,6.0,54.0,1762231030.99632
192.168.137.114,23.48.32.197,17.0,116.0,1762231031.008124
192.168.137.114,192.168.29.146,17.0,84.0,1762231031.009774
,,,,
192.168.137.114,192.168.137.1,17.0,81.0,1762231031.070927
23.48.32.197,192.168.137.114,17.0,65.0,1762231031.098042
95.101.22.211,192.168.137.114,6.0,54.0,1762231031.302514
23.48.32.197,192.168.137.114,17.0,68.0,1762231031.302514
192.168.137.1,192.168.137.114,17.0,678.0,1762231031.515764
192.168.137.114,23.48.32.202,17.0,1292.0,1762231031.527021
192.168.137.114,23.48.32.202,17.0,1292.0,1762231031.527384
23.48.32.202,192.168.137.114,17.0,82.0,1762231031.815144
23.48.32.202,192.168.137.114,17.0,1292.0,1762231031.815144
23.48.32.202,192.168.137.114,17.0,1292.0,1762231031.815144
23.48.32.202,192.168.137.114,17.0,301.0,1762231031.815144
192.168.137.114,23.48.32.202,17.0,203.0,1762231031.816851
192.168.137.114,23.48.32.202,17.0,1292.0,1762231031.822429
192.168.137.114,23.48.32.202,17.0,1292.0,1762231031.822738
192.168.137.114,23.48.32.202,17.0,405.0,1762231031.822844
192.168.137.114,23.48.32.202,17.0,310.0,1762231031.822895
,,,,
23.48.32.202,192.168.137.114,17.0,345.0,1762231032.154464
23.48.32.202,192.168.137.114,17.0,103.0,1762231032.154464
23.48.32.202,192.168.137.114,17.0,63.0,1762231032.154464
23.48.32.202,192.168.137.114,17.0,112.0,1762231032.154464
192.168.137.114,23.48.32.202,17.0,73.0,1762231032.157169
192.168.137.114,23.48.32.202,17.0,73.0,1762231032.157967
23.48.32.202,192.168.137.114,17.0,66.0,1762231032.327239
192.168.137.114,192.168.137.1,17.0,75.0,1762231032.353937
192.168.137.114,192.168.137.1,17.0,75.0,1762231032.354389
192.168.137.114,23.48.32.202,17.0,71.0,1762231032.545206
23.48.32.202,192.168.137.114,17.0,935.0,1762231032.635003
23.48.32.202,192.168.137.114,17.0,63.0,1762231032.635003
192.168.137.1,192.168.137.114,17.0,75.0,1762231032.635003
192.168.137.1,192.168.137.114,17.0,75.0,1762231032.635003
192.168.137.114,23.48.32.202,17.0,77.0,1762231032.64636
23.48.32.202,192.168.137.114,17.0,66.0,1762231032.843303
,,,,
23.48.32.202,192.168.137.114,17.0,66.0,1762231033.04877
192.168.137.114,142.251.221.174,17.0,71.0,1762231033.669654
142.251.221.174,192.168.137.114,17.0,68.0,1762231033.760616
192.168.137.114,192.168.29.146,17.0,120.0,1762231034.363493
115.245.169.113,192.168.137.114,1.0,110.0,1762231034.478108
192.168.137.114,74.125.24.188,6.0,54.0,1762231034.622019
192.168.137.114,192.168.137.1,17.0,76.0,1762231034.630993
192.168.137.1,192.168.137.114,17.0,292.0,1762231034.692672
192.168.137.114,74.125.24.188,6.0,66.0,1762231034.69339
,,,,
192.168.137.114,74.125.24.188,6.0,66.0,1762231035.704815
74.125.24.188,192.168.137.114,6.0,66.0,1762231035.911546
74.125.24.188,192.168.137.114,6.0,66.0,1762231035.911546
192.168.137.114,74.125.24.188,6.0,66.0,1762231035.911753
192.168.137.114,74.125.24.188,6.0,1466.0,1762231035.912665
192.168.137.114,74.125.24.188,6.0,405.0,1762231035.912665
74.125.24.188,192.168.137.114,6.0,54.0,1762231036.014044
74.125.24.188,192.168.137.114,6.0,2878.0,1762231036.116676
74.125.24.188,192.168.137.114,6.0,1466.0,1762231036.116676
74.125.24.188,192.168.137.114,6.0,1466.0,1762231036.116676
74.125.24.188,192.168.137.114,6.0,1466.0,1762231036.116676
74.125.24.188,192.168.137.114,6.0,718.0,1762231036.116676
192.168.137.114,74.125.24.188,6.0,54.0,1762231036.117146
192.168.137.114,74.125.24.188,6.0,118.0,1762231036.121658
192.168.137.114,74.125.24.188,6.0,264.0,1762231036.122622
192.168.137.114,192.168.29.146,17.0,84.0,1762231036.256422
74.125.24.188,192.168.137.114,6.0,54.0,1762231036.320876
74.125.24.188,192.168.137.114,6.0,591.0,1762231036.320876
74.125.24.188,192.168.137.114,6.0,143.0,1762231036.320876
115.245.169.113,192.168.137.114,1.0,110.0,1762231036.320876
74.125.24.188,192.168.137.114,6.0,88.0,1762231036.320876
192.168.137.114,74.125.24.188,6.0,54.0,1762231036.321085
192.168.137.114,74.125.24.188,6.0,54.0,1762231036.362721
192.168.137.114,74.125.24.188,6.0,54.0,1762231036.377847
74.125.24.188,192.168.137.114,6.0,54.0,1762231036.525365
192.168.137.114,192.168.29.146,17.0,84.0,1762231037.269759
192.168.137.114,192.168.137.1,17.0,92.0,1762231037.515384
192.168.137.114,92.223.100.201,6.0,66.0,1762231037.539099
192.168.137.114,224.0.0.251,17.0,82.0,1762231037.630363
192.168.137.114,224.0.0.251,17.0,82.0,1762231037.630746
192.168.137.114,224.0.0.251,17.0,82.0,1762231037.64619
192.168.137.114,224.0.0.251,17.0,82.0,1762231037.646621
192.168.137.114,192.168.137.1,17.0,92.0,1762231037.671555
192.168.137.114,92.223.100.201,6.0,66.0,1762231038.544239
23.48.32.202,192.168.137.114,6.0,86.0,1762231038.574165
23.48.32.209,192.168.137.114,6.0,86.0,1762231038.574165
192.168.137.114,23.48.32.209,6.0,90.0,1762231038.578725
192.168.137.114,23.48.32.202,6.0,90.0,1762231038.578884
192.168.137.114,224.0.0.251,17.0,82.0,1762231038.638003
192.168.137.114,224.0.0.251,17.0,82.0,1762231038.638791
192.168.137.114,224.0.0.251,17.0,82.0,1762231038.653685
192.168.137.114,224.0.0.251,17.0,82.0,1762231038.65435
192.168.137.114,192.168.137.1,17.0,92.0,1762231038.685846
192.168.137.1,192.168.137.114,17.0,419.0,1762231038.778902
192.168.137.1,192.168.137.114,17.0,419.0,1762231038.778902
192.168.137.1,192.168.137.114,17.0,419.0,1762231038.778902
192.168.137.114,72.154.7.104,6.0,66.0,1762231038.780052
23.48.32.209,192.168.137.114,6.0,54.0,1762231038.882274
23.48.32.202,192.168.137.114,6.0,54.0,1762231038.882274
72.154.7.104,192.168.137.114,6.0,66.0,1762231039.085456
192.168.137.114,72.154.7.104,6.0,54.0,1762231039.08559
192.168.137.114,72.154.7.104,6.0,269.0,1762231039.10219
72.154.7.104,192.168.137.114,6.0,54.0,1762231039.187995
72.154.7.104,192.168.137.114,6.0,1514.0,1762231039.432388
72.154.7.104,192.168.137.114,6.0,1027.0,1762231039.432388
192.168.137.114,72.154.7.104,6.0,54.0,1762231039.432526
192.168.137.114,72.154.7.104,6.0,212.0,1762231039.444854
192.168.137.114,52.123.128.14,6.0,54.0,1762231039.669706
72.154.7.104,192.168.137.114,6.0,105.0,1762231039.7
72.154.7.104,192.168.137.114,6.0,123.0,1762231039.7
192.168.137.114,72.154.7.104,6.0,54.0,1762231039.700097
192.168.137.114,72.154.7.104,6.0,141.0,1762231039.707575
192.168.137.114,72.154.7.104,6.0,230.0,1762231039.707717
192.168.137.114,72.154.7.104,6.0,92.0,1762231039.707836
192.168.137.114,192.168.137.1,17.0,75.0,1762231039.875724
192.168.137.1,192.168.137.114,17.0,226.0,1762231039.938224
192.168.137.114,142.250.182.67,17.0,1292.0,1762231039.940693
192.168.137.114,142.250.182.67,17.0,1292.0,1762231039.940836
192.168.137.114,142.250.182.67,17.0,1292.0,1762231039.940888
192.168.137.114,142.250.182.67,17.0,118.0,1762231039.941185
192.168.137.114,142.250.182.67,17.0,974.0,1762231039.941601
72.154.7.104,192.168.137.114,6.0,54.0,1762231039.96155
72.154.7.104,192.168.137.114,6.0,92.0,1762231039.96155
192.168.137.114,52.123.128.14,6.0,54.0,1762231039.980241
142.250.182.67,192.168.137.114,17.0,82.0,1762231040.006722
142.250.182.67,192.168.137.114,17.0,82.0,1762231040.006722
142.250.182.67,192.168.137.114,17.0,1292.0,1762231040.006722
142.250.182.67,192.168.137.114,17.0,1292.0,1762231040.006722
142.250.182.67,192.168.137.114,17.0,1292.0,1762231040.006722
142.250.182.67,192.168.137.114,17.0,335.0,1762231040.006722
142.250.182.67,192.168.137.114,17.0,986.0,1762231040.006722
142.250.182.67,192.168.137.114,17.0,67.0,1762231040.006722
142.250.182.67,192.168.137.114,17.0,64.0,1762231040.006722
192.168.137.114,142.250.182.67,17.0,120.0,1762231040.008006
192.168.137.114,142.250.182.67,17.0,73.0,1762231040.008263
192.168.137.114,72.154.7.104,6.0,54.0,1762231040.010476
192.168.137.114,142.250.182.67,17.0,74.0,1762231040.04301
192.168.137.114,142.250.182.67,17.0,115.0,1762231040.105166
142.250.182.67,192.168.137.114,17.0,577.0,1762231040.109534
142.250.182.67,192.168.137.114,17.0,65.0,1762231040.109534
142.250.182.67,192.168.137.114,17.0,162.0,1762231040.109534
192.168.137.114,142.250.182.67,17.0,77.0,1762231040.114739
192.168.137.114,142.250.182.67,17.0,74.0,1762231040.15242
192.168.137.114,142.250.182.67,17.0,72.0,1762231040.253353
142.250.182.67,192.168.137.114,17.0,67.0,1762231040.317232
72.154.7.104,192.168.137.114,6.0,650.0,1762231040.317232
142.250.182.67,192.168.137.114,17.0,69.0,1762231040.317232
192.168.137.114,72.154.7.104,6.0,54.0,1762231040.326287
192.168.137.114,192.168.137.1,17.0,94.0,1762231040.336371
192.168.137.114,192.168.137.1,17.0,94.0,1762231040.496149
192.168.137.114,92.223.100.201,6.0,66.0,1762231040.558026
192.168.137.114,52.123.128.14,6.0,54.0,1762231040.589252
72.154.7.104,192.168.137.114,6.0,96.0,1762231040.621063
72.154.7.104,192.168.137.114,6.0,54.0,1762231040.621063
192.168.137.1,192.168.137.114,17.0,582.0,1762231040.621063
192.168.137.1,192.168.137.114,17.0,582.0,1762231040.621063
192.168.137.114,72.154.7.104,6.0,54.0,1762231040.621222
192.168.137.114,23.192.152.115,6.0,66.0,1762231040.622884
192.168.137.114,224.0.0.251,17.0,82.0,1762231040.652488
192.168.137.114,224.0.0.251,17.0,82.0,1762231040.653383
192.168.137.114,224.0.0.251,17.0,82.0,1762231040.658578
192.168.137.114,224.0.0.251,17.0,82.0,1762231040.659136
192.168.137.114,192.168.29.146,17.0,84.0,1762231041.259352
192.168.137.114,23.192.152.115,6.0,66.0,1762231041.632136
192.168.137.114,52.123.128.14,6.0,54.0,1762231041.803854
23.192.152.115,192.168.137.114,6.0,66.0,1762231041.951766
192.168.137.114,23.192.152.115,6.0,54.0,1762231041.951899
192.168.137.114,23.192.152.115,6.0,271.0,1762231041.957627
23.192.152.115,192.168.137.114,6.0,66.0,1762231041.964643
192.168.137.114,23.192.152.115,6.0,66.0,1762231041.964676
23.192.152.115,192.168.137.114,6.0,66.0,1762231042.065413
23.192.152.115,192.168.137.114,6.0,66.0,1762231042.065413
23.192.152.115,192.168.137.114,6.0,66.0,1762231042.065413
23.192.152.115,192.168.137.114,6.0,66.0,1762231042.065413
23.192.152.115,192.168.137.114,6.0,54.0,1762231042.160589
23.192.152.115,192.168.137.114,6.0,66.0,1762231042.258537
23.192.152.115,192.168.137.114,6.0,66.0,1762231042.258537
23.192.152.115,192.168.137.114,6.0,66.0,1762231042.258537
23.192.152.115,192.168.137.114,6.0,66.0,1762231042.258537
23.192.152.115,192.168.137.114,6.0,2974.0,1762231042.260672
23.192.152.115,192.168.137.114,6.0,1230.0,1762231042.260672
192.168.137.114,23.192.152.115,6.0,54.0,1762231042.260873
192.168.137.114,192.168.29.146,17.0,87.0,1762231042.274334
192.168.137.114,192.168.29.146,17.0,84.0,1762231042.318675
115.245.169.113,192.168.137.114,1.0,110.0,1762231042.437969
192.168.137.114,192.168.29.146,17.0,84.0,1762231043.330812
192.168.137.114,52.123.128.14,6.0,54.0,1762231044.218551
192.168.137.114,92.223.100.201,6.0,66.0,1762231044.559622
192.168.137.114,142.250.183.170,17.0,71.0,1762231045.184236
192.168.137.114,172.217.24.106,17.0,71.0,1762231045.293311
192.168.137.114,192.168.29.146,17.0,120.0,1762231045.354834
192.168.137.114,142.250.183.170,17.0,71.0,1762231045.496195
192.168.137.114,172.217.24.106,17.0,71.0,1762231045.542584
192.168.137.114,172.217.24.106,17.0,71.0,1762231046.027913
192.168.137.114,142.250.183.170,17.0,71.0,1762231046.10537
192.168.137.114,172.217.24.106,17.0,1292.0,1762231046.258563
192.168.137.114,142.250.183.170,17.0,1292.0,1762231046.401651
192.168.137.114,172.217.24.106,17.0,1292.0,1762231046.572166
192.168.137.114,142.250.183.170,17.0,1292.0,1762231046.711119
192.168.137.114,172.217.24.106,17.0,1292.0,1762231046.885869
192.168.137.114,172.217.24.106,17.0,71.0,1762231047.006725
192.168.137.114,142.250.183.170,17.0,1292.0,1762231047.022407
192.168.137.114,172.217.24.106,17.0,71.0,1762231047.194899
192.168.137.114,192.168.29.146,17.0,84.0,1762231047.28993
192.168.137.114,142.250.183.170,17.0,71.0,1762231047.318773
192.168.137.114,142.250.183.170,17.0,71.0,1762231047.334505
192.168.137.114,192.168.29.146,17.0,84.0,1762231047.380604
0.0.0.0,255.255.255.255,17.0,344.0,1762231047.887791
,,,,
192.168.137.1,255.255.255.255,17.0,349.0,1762231047.900421
,,,,
192.168.137.114,4.213.25.241,6.0,154.0,1762231047.901031
4.213.25.241,192.168.137.114,6.0,225.0,1762231047.924761
192.168.137.114,224.0.0.22,2.0,54.0,1762231047.927977
23.48.32.209,192.168.137.114,6.0,86.0,1762231047.938364
192.168.137.114,23.48.32.209,6.0,90.0,1762231047.943585
192.168.137.114,224.0.0.22,2.0,54.0,1762231047.961899
192.168.137.114,224.0.0.22,2.0,54.0,1762231047.963928
192.168.137.114,224.0.0.22,2.0,54.0,1762231047.964402
192.168.137.114,224.0.0.252,17.0,65.0,1762231047.96573
192.168.137.114,4.213.25.241,6.0,54.0,1762231047.97323
192.168.137.114,192.168.137.1,17.0,83.0,1762231047.984044
172.217.24.106,192.168.137.114,17.0,120.0,1762231047.993097
192.168.137.114,172.217.24.106,17.0,78.0,1762231047.993477
,,,,
192.168.137.114,224.0.0.22,2.0,70.0,1762231048.019296
23.48.32.209,192.168.137.114,6.0,54.0,1762231048.095612
192.168.137.114,192.168.137.1,17.0,83.0,1762231048.144213
192.168.137.1,192.168.137.114,17.0,564.0,1762231048.156291
192.168.137.1,192.168.137.114,17.0,564.0,1762231048.156291
192.168.137.114,95.101.22.211,6.0,66.0,1762231048.157543
95.101.22.211,192.168.137.114,6.0,66.0,1762231048.3423
192.168.137.114,95.101.22.211,6.0,54.0,1762231048.342555
192.168.137.114,95.101.22.211,6.0,208.0,1762231048.34376
192.168.137.114,224.0.0.252,17.0,65.0,1762231048.378327
192.168.137.114,192.168.29.146,17.0,84.0,1762231048.392088
115.245.169.113,192.168.137.114,1.0,110.0,1762231048.407733
95.101.22.211,192.168.137.114,6.0,66.0,1762231048.475652
192.168.137.114,95.101.22.211,6.0,66.0,1762231048.475713
192.168.137.114,224.0.0.22,2.0,62.0,1762231048.518694
95.101.22.211,192.168.137.114,6.0,54.0,1762231048.560852
95.101.22.211,192.168.137.114,6.0,54.0,1762231048.560852
192.168.137.114,95.101.22.211,6.0,54.0,1762231048.560925
192.168.137.114,142.251.221.174,17.0,71.0,1762231048.674781
142.251.221.174,192.168.137.114,17.0,68.0,1762231048.688454
95.101.22.211,192.168.137.114,6.0,54.0,1762231048.769594
192.168.137.114,95.101.22.211,6.0,54.0,1762231048.769701
,,,,
192.168.137.114,52.123.128.14,6.0,54.0,1762231049.033243
95.101.22.211,192.168.137.114,6.0,241.0,1762231049.03844
23.48.32.202,192.168.137.114,6.0,86.0,1762231049.03844
192.168.137.114,95.101.22.211,6.0,54.0,1762231049.038594
192.168.137.114,95.101.22.211,6.0,54.0,1762231049.038787
192.168.137.114,23.48.32.202,6.0,90.0,1762231049.045533
192.168.137.114,172.217.24.106,17.0,71.0,1762231049.127803
172.217.24.106,192.168.137.114,17.0,98.0,1762231049.139436
192.168.137.114,172.217.24.106,17.0,74.0,1762231049.142749
23.48.32.202,192.168.137.114,6.0,54.0,1762231049.181361
95.101.22.211,192.168.137.114,6.0,54.0,1762231049.221809
192.168.137.114,192.168.29.146,17.0,84.0,1762231049.393169
192.168.137.114,23.192.152.115,6.0,54.0,1762231049.519115
192.168.137.114,142.250.183.170,17.0,71.0,1762231049.754503
142.250.183.170,192.168.137.114,17.0,96.0,1762231049.765278
192.168.137.114,142.250.183.170,17.0,74.0,1762231049.768739
142.250.183.170,192.168.137.114,17.0,201.0,1762231049.780099
192.168.137.114,142.250.183.170,17.0,74.0,1762231049.783496
,,,,
192.168.137.114,18.97.36.75,6.0,55.0,1762231050.30167
18.97.36.75,192.168.137.114,6.0,66.0,1762231050.802386
23.48.32.197,192.168.137.114,17.0,73.0,1762231050.802386
192.168.137.114,23.48.32.197,17.0,74.0,1762231050.83367
192.168.137.114,18.97.36.75,6.0,295.0,1762231050.874914
,,,,
142.251.221.174,192.168.137.114,17.0,80.0,1762231051.064792
192.168.137.114,142.251.221.174,17.0,78.0,1762231051.066383
18.97.36.75,192.168.137.114,6.0,54.0,1762231051.119588
18.97.36.75,192.168.137.114,6.0,172.0,1762231051.119588
192.168.137.114,18.97.36.75,6.0,54.0,1762231051.17417
192.168.137.114,192.168.29.146,17.0,84.0,1762231051.319202
115.245.169.113,192.168.137.114,1.0,110.0,1762231051.331275
192.168.137.114,192.168.29.146,17.0,87.0,1762231052.412257
192.168.137.1,224.0.0.251,17.0,82.0,1762231052.437351
,,,,
192.168.137.1,224.0.0.251,17.0,82.0,1762231052.437351
,,,,
23.48.32.197,192.168.137.114,17.0,66.0,1762231052.437351
192.168.137.114,23.48.32.197,17.0,74.0,1762231052.47511
192.168.137.114,192.168.137.1,17.0,94.0,1762231052.531905
192.168.137.114,92.223.100.201,6.0,66.0,1762231052.568186
192.168.137.114,74.125.24.188,6.0,54.0,1762231052.586075
192.168.137.114,192.168.137.1,17.0,76.0,1762231052.589308
192.168.137.1,192.168.137.114,17.0,292.0,1762231052.600736
192.168.137.1,192.168.137.114,17.0,582.0,1762231052.600736
192.168.137.114,74.125.24.188,6.0,66.0,1762231052.610121
192.168.137.114,23.192.152.115,6.0,66.0,1762231052.610802
74.125.24.188,192.168.137.114,6.0,66.0,1762231052.65231
192.168.137.114,74.125.24.188,6.0,54.0,1762231052.652415
192.168.137.114,74.125.24.188,6.0,1466.0,1762231052.653053
192.168.137.114,74.125.24.188,6.0,405.0,1762231052.653053
74.125.24.188,192.168.137.114,6.0,54.0,1762231052.659261
74.125.24.188,192.168.137.114,6.0,7114.0,1762231052.703134
74.125.24.188,192.168.137.114,6.0,718.0,1762231052.703134
192.168.137.114,74.125.24.188,6.0,54.0,1762231052.703265
192.168.137.114,74.125.24.188,6.0,118.0,1762231052.704514
192.168.137.114,74.125.24.188,6.0,264.0,1762231052.705226
74.125.24.188,192.168.137.114,6.0,54.0,1762231052.750203
74.125.24.188,192.168.137.114,6.0,591.0,1762231052.750203
74.125.24.188,192.168.137.114,6.0,143.0,1762231052.754473
74.125.24.188,192.168.137.114,6.0,88.0,1762231052.754473
192.168.137.114,74.125.24.188,6.0,54.0,1762231052.75455
23.192.152.115,192.168.137.114,6.0,66.0,1762231052.75888
192.168.137.114,23.192.152.115,6.0,54.0,1762231052.758967
192.168.137.114,23.192.152.115,6.0,271.0,1762231052.760256
23.192.152.115,192.168.137.114,6.0,1514.0,1762231052.916753
23.192.152.115,192.168.137.114,6.0,1514.0,1762231052.916753
23.192.152.115,192.168.137.114,6.0,1230.0,1762231052.916753
23.192.152.115,192.168.137.114,6.0,1514.0,1762231052.916753
192.168.137.114,23.192.152.115,6.0,54.0,1762231052.916919
,,,,
192.168.137.114,74.125.24.188,6.0,54.0,1762231053.052246
23.192.152.115,192.168.137.114,6.0,499.0,1762231053.064444
192.168.137.114,23.192.152.115,6.0,180.0,1762231053.071514
74.125.24.188,192.168.137.114,6.0,54.0,1762231053.113053
23.192.152.115,192.168.137.114,6.0,360.0,1762231053.217909
192.168.137.114,23.192.152.115,6.0,412.0,1762231053.222115
192.168.137.114,192.168.29.146,17.0,84.0,1762231053.333712
192.168.137.1,224.0.0.251,17.0,82.0,1762231053.347886
,,,,
192.168.137.1,224.0.0.251,17.0,82.0,1762231053.347886
,,,,
115.245.169.113,192.168.137.114,1.0,110.0,1762231053.367602
23.192.152.115,192.168.137.114,6.0,1439.0,1762231053.374456
192.168.137.114,23.192.152.115,6.0,54.0,1762231053.427285
192.168.137.114,192.168.29.146,17.0,84.0,1762231053.433752
192.168.137.114,192.168.29.146,17.0,84.0,1762231053.43734
192.168.137.114,192.168.29.146,17.0,84.0,1762231054.453802
192.168.137.114,192.168.29.146,17.0,120.0,1762231054.455637
192.168.137.114,192.168.29.146,17.0,83.0,1762231055.46959
192.168.137.1,224.0.0.251,17.0,82.0,1762231055.487158
,,,,
192.168.137.1,224.0.0.251,17.0,82.0,1762231055.487158
,,,,
192.168.137.114,224.0.0.251,17.0,82.0,1762231055.596023
192.168.137.114,224.0.0.251,17.0,82.0,1762231055.596809
192.168.137.114,224.0.0.251,17.0,82.0,1762231055.643939
192.168.137.114,224.0.0.251,17.0,82.0,1762231055.644537
23.48.32.209,192.168.137.114,6.0,86.0,1762231055.782877
192.168.137.114,23.48.32.209,6.0,90.0,1762231055.785852
192.168.137.114,23.48.32.209,6.0,90.0,1762231056.340539
23.48.32.209,192.168.137.114,6.0,54.0,1762231056.363098
192.168.137.114,92.223.77.201,6.0,66.0,1762231056.536309
192.168.137.114,224.0.0.251,17.0,82.0,1762231056.603975
192.168.137.114,224.0.0.251,17.0,82.0,1762231056.609366
192.168.137.114,224.0.0.251,17.0,82.0,1762231056.651287
192.168.137.114,224.0.0.251,17.0,82.0,1762231056.652211
23.48.32.202,192.168.137.114,6.0,86.0,1762231056.721307
192.168.137.114,23.48.32.202,6.0,90.0,1762231056.721694
23.48.32.202,192.168.137.114,6.0,54.0,1762231056.861598
192.168.137.114,192.168.29.146,17.0,84.0,1762231057.50783
192.168.137.114,92.223.77.201,6.0,66.0,1762231057.538336
115.245.169.113,192.168.137.114,1.0,110.0,1762231057.541163
192.168.137.114,224.0.0.251,17.0,82.0,1762231058.616979
192.168.137.114,224.0.0.251,17.0,82.0,1762231058.622487
192.168.137.114,52.123.128.14,6.0,54.0,1762231058.644724
192.168.137.114,224.0.0.251,17.0,82.0,1762231058.661428
192.168.137.114,224.0.0.251,17.0,82.0,1762231058.662374
192.168.137.114,192.168.29.146,17.0,154.0,1762231059.350031
192.168.137.114,192.168.29.146,17.0,84.0,1762231059.522361
192.168.137.114,192.168.29.146,17.0,84.0,1762231059.522755
192.168.137.114,92.223.77.201,6.0,66.0,1762231059.552796
192.168.137.114,140.82.114.26,6.0,55.0,1762231060.127416
192.168.137.114,192.168.29.146,17.0,83.0,1762231060.538041
140.82.114.26,192.168.137.114,6.0,66.0,1762231060.554463
115.245.169.113,192.168.137.114,1.0,110.0,1762231060.588181
23.48.32.197,192.168.137.114,17.0,108.0,1762231060.704838
192.168.137.114,192.168.29.146,17.0,159.0,1762231061.378532
115.245.169.113,192.168.137.114,1.0,110.0,1762231061.415123
192.168.137.114,192.168.29.146,17.0,83.0,1762231061.550683
172.217.24.106,192.168.137.114,17.0,120.0,1762231061.663301
172.217.24.106,192.168.137.114,17.0,88.0,1762231061.663301
192.168.137.114,172.217.24.106,17.0,75.0,1762231061.669983
192.168.137.114,172.217.24.106,17.0,556.0,1762231061.671754
192.168.137.114,172.217.24.106,17.0,82.0,1762231061.673463
192.168.137.114,192.168.137.1,17.0,116.0,1762231061.679451
192.168.137.1,192.168.137.114,17.0,308.0,1762231061.688443
192.168.137.114,142.251.43.234,17.0,1292.0,1762231061.690823
192.168.137.114,142.251.43.234,17.0,1292.0,1762231061.690913
192.168.137.114,142.251.43.234,17.0,1292.0,1762231061.690954
192.168.137.114,142.251.43.234,17.0,122.0,1762231061.691296
172.217.24.106,192.168.137.114,17.0,77.0,1762231061.714257
192.168.137.114,172.217.24.106,17.0,75.0,1762231061.719828
142.251.43.234,192.168.137.114,17.0,82.0,1762231061.76428
142.251.43.234,192.168.137.114,17.0,82.0,1762231061.76428
142.251.43.234,192.168.137.114,17.0,1292.0,1762231061.76428
142.251.43.234,192.168.137.114,17.0,1292.0,1762231061.76428
142.251.43.234,192.168.137.114,17.0,1292.0,1762231061.781191
142.251.43.234,192.168.137.114,17.0,346.0,1762231061.781191
142.251.43.234,192.168.137.114,17.0,988.0,1762231061.781191
142.251.43.234,192.168.137.114,17.0,148.0,1762231061.781191
142.251.43.234,192.168.137.114,17.0,66.0,1762231061.782211
192.168.137.114,142.251.43.234,17.0,120.0,1762231061.784865
192.168.137.114,142.251.43.234,17.0,73.0,1762231061.785324
192.168.137.114,142.251.43.234,17.0,1288.0,1762231061.786389
192.168.137.114,142.251.43.234,17.0,1292.0,1762231061.786582
192.168.137.114,142.251.43.234,17.0,518.0,1762231061.786645
142.251.43.234,192.168.137.114,17.0,162.0,1762231061.83349
142.251.43.234,192.168.137.114,17.0,65.0,1762231061.83349
142.251.43.234,192.168.137.114,17.0,65.0,1762231061.83349
192.168.137.114,142.251.43.234,17.0,74.0,1762231061.86207
192.168.137.114,142.251.221.174,17.0,705.0,1762231061.876499
192.168.137.114,142.251.221.174,17.0,389.0,1762231061.881237
142.251.221.174,192.168.137.114,17.0,74.0,1762231061.919885
172.217.24.106,192.168.137.114,17.0,139.0,1762231061.919885
192.168.137.114,172.217.24.106,17.0,90.0,1762231061.92232
192.168.137.114,142.251.221.174,17.0,75.0,1762231061.923467
142.251.221.174,192.168.137.114,17.0,74.0,1762231061.931722
172.217.24.106,192.168.137.114,17.0,71.0,1762231061.931722
192.168.137.114,172.217.24.106,17.0,74.0,1762231061.932151
192.168.137.114,142.251.43.234,17.0,518.0,1762231061.932703
192.168.137.114,142.251.221.174,17.0,75.0,1762231061.939137
142.251.43.234,192.168.137.114,17.0,67.0,1762231061.94297
142.251.43.234,192.168.137.114,17.0,64.0,1762231061.952026
192.168.137.114,142.251.43.234,17.0,75.0,1762231061.95237
142.251.43.234,192.168.137.114,17.0,1288.0,1762231062.047771
142.251.43.234,192.168.137.114,17.0,117.0,1762231062.047771
142.251.43.234,192.168.137.114,17.0,64.0,1762231062.048782
192.168.137.114,142.251.43.234,17.0,80.0,1762231062.051259
192.168.137.114,142.251.43.234,17.0,75.0,1762231062.051632
192.168.137.114,142.251.43.234,17.0,75.0,1762231062.051698
192.168.137.114,192.168.137.1,17.0,118.0,1762231062.065571
142.251.43.234,192.168.137.114,17.0,66.0,1762231062.096525
142.251.221.174,192.168.137.114,17.0,179.0,1762231062.147772
192.168.137.114,142.251.221.174,17.0,81.0,1762231062.154147
